ANIO,ID_PERSONA,LLAVE_ENTIDAD,LLAVE_MUNICIPIO,CLAVE_MUNICIPIO_INEGI(CLAVE_DE_AGEM),LLAVE_LOCALIDAD,CLAVE_LOCALIDAD_INEGI,ID_VIVIENDA,ID_HOGAR,LLAVE_COBERTURA,LLAVE_CLASEVIVIENDA,LLAVE_SEXO,LLAVE_PARENTESCO,LLAVE_IDENTMADRE,LLAVE_IDENTPADRE,LLAVE_PAIS_NAC,LLAVE_ENTIDAD_NAC,LLAVE_NACIONALIDAD,LLAVE_SERSALUD,LLAVE_AFRODES,LLAVE_REGISNAC,LLAVE_RELIGION,LLAVE_HLENGUA,LLAVE_LENGUAMAT,LLAVE_HESPANOL,LLAVE_ELENGUA,LLAVE_PERTEINDIGENA,LLAVE_ASISESCOLAR,LLAVE_PAIS_ASISESCOLAR,LLAVE_ENTIDAD_ASISESCOLAR,LLAVE_MUNICIPIO_ASISESCOLAR,LLAVE_TIETRASLADO_ESCOLAR,LLAVE_MEDTRASLADO_ESCOLAR,LLAVE_NIVACAD,LLAVE_CARRERA,LLAVE_ALFABETISMO,LLAVE_PAIS_RES5A,LLAVE_ENTIDAD_RES5A,LLAVE_MUNICIPIO_RES5A,LLAVE_CAUSAMIGRACION,LLAVE_SITUACONYUGAL,LLAVE_IDENTPAREJA,LLAVE_ACTPRIMARIA,LLAVE_OCUPACION,LLAVE_SITTRA,LLAVE_ACTECONOMICA,ACTIVIDAD_ECONOMICA_INEGI,LLAVE_PAIS_TRABAJO,LLAVE_ENTIDAD_TRABAJO,LLAVE_MUNICIPIO_TRABAJO,LLAVE_TIETRASLADO_TRABAJO,LLAVE_MEDTRASLADO_TRABAJO,LLAVE_TAMLOC,ESTRATO,UPM,FACTOR_EXP,NUMPERSONA,EDAD,ESCOLARIDAD,ESCOLARIDAD_ACUMULADA,INGRESO,HORAS_TRABAJADAS,HIJOS_NACIDOS,HIJOS_VIVOS,HIJOS_FALLECIDOS,MERCADO_TRABAJO_LOCAL
2010,201000000000000006869,1,17,1,170001,1.0,2010000000000426,,0,1,2,301,1,1,235,1,0,7,0,0,1,2,0,0,2,3,2,601,0,0,0,0,13,332,1,235,1,17,0,9,0,1,25101,1,931,9313.0,235,1,17,0,0,4,410-01-001-0088,1,46,3.0,32.0,5.0,17.0,0.0,40.0,0.0,,,1
2010,201000000000000006875,1,17,1,170001,1.0,2010000000000427,,0,1,2,301,1,0,235,14,0,5,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,9,0,3,0,0,999,,601,0,0,0,0,4,410-01-001-0034,1,39,4.0,31.0,2.0,8.0,0.0,,,,,1
2010,201000000000000006876,1,17,1,170001,1.0,2010000000000428,,0,8,1,101,0,0,235,1,0,7,0,0,133,2,0,0,2,3,2,601,0,0,0,0,13,241,1,235,1,17,0,9,0,4,0,0,999,,601,0,0,0,0,4,410-01-001-0034,1,39,1.0,67.0,1.0,13.0,0.0,,,,,1
2010,201000000000000006881,1,17,1,170001,1.0,2010000000000429,,0,1,1,301,1,1,235,14,0,5,0,0,1,2,0,0,2,3,1,601,0,0,0,0,3,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0034,1,39,5.0,13.0,2.0,8.0,0.0,,,,,1
2010,201000000000000006884,1,17,1,170001,1.0,2010000000000430,,0,1,2,201,0,0,235,14,0,7,0,0,134,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,1,17,0,8,1,6,0,0,999,,601,0,0,0,0,4,410-01-001-0034,1,39,2.0,70.0,6.0,6.0,0.0,,9.0,9.0,0.0,1
2010,201000000000000006892,1,17,1,170001,1.0,2010000000000432,,0,1,2,201,0,0,235,9,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,13,433,1,235,1,17,0,1,1,1,15102,1,931,9312.0,235,1,17,0,0,4,410-01-001-0034,1,39,2.0,26.0,5.0,17.0,10000.0,40.0,1.0,1.0,0.0,1
2010,201000000000000006895,1,17,1,170001,1.0,2010000000000433,,0,1,1,301,1,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,16,5,1,235,1,17,0,9,0,1,23308,1,610,6139.0,235,1,17,0,0,4,410-01-001-0034,1,39,2.0,37.0,2.0,18.0,17000.0,40.0,,,,1
2010,201000000000000006898,1,17,1,170001,1.0,2010000000000434,,0,1,2,401,0,0,235,24,0,5,0,0,1,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,1,17,0,9,0,1,96100,1,814,8140.0,235,1,17,0,0,4,410-01-001-0034,1,39,3.0,62.0,2.0,2.0,3000.0,84.0,0.0,,,1
2010,201000000000000006901,1,17,1,170001,1.0,2010000000000436,,0,1,2,101,0,0,235,1,0,7,0,0,1,2,0,0,2,3,1,601,0,0,0,0,16,163,1,235,1,17,0,9,0,1,25403,4,541,5411.0,235,1,17,0,0,4,410-01-001-0039,1,11,1.0,50.0,2.0,18.0,6000.0,35.0,11.0,11.0,0.0,1
2010,201000000000000003035,1,17,1,170001,1.0,2010000000000441,,0,1,1,301,1,1,235,1,0,1,0,0,1,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0039,1,11,3.0,0.0,,,0.0,,,,,1
2010,201000000000000003037,1,17,1,170001,1.0,2010000000000442,,0,1,2,301,1,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,8,432,1,235,1,17,0,8,1,6,0,0,999,,601,0,0,0,0,4,410-01-001-0039,1,11,2.0,52.0,3.0,12.0,0.0,,3.0,3.0,0.0,1
2010,201000000000000003041,1,17,1,170001,1.0,2010000000000442,,0,1,1,611,1,1,235,1,0,7,0,0,1,2,0,0,2,3,2,601,0,0,0,0,4,0,1,235,1,17,0,8,0,1,42000,1,461,4611.0,235,1,17,0,0,4,410-01-001-0039,1,11,6.0,29.0,1.0,10.0,30000.0,70.0,,,,1
2010,201000000000000003046,1,17,1,170001,1.0,2010000000000443,,0,1,2,201,0,0,222,0,0,7,0,0,1,2,0,0,2,3,2,601,0,0,0,0,13,327,1,235,1,17,0,8,1,6,0,0,999,,601,0,0,0,0,4,410-01-001-0039,1,11,2.0,45.0,5.0,17.0,0.0,,2.0,2.0,0.0,1
2010,201000000000000003052,1,17,1,170001,1.0,2010000000000444,,0,1,2,629,1,0,235,1,0,1,0,0,1,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0039,1,11,4.0,1.0,,,0.0,,,,,1
2010,201000000000000003064,1,17,1,170001,1.0,2010000000000547,,0,1,2,301,1,0,235,1,0,5,0,0,1,2,0,0,2,3,1,601,0,0,0,0,2,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,4.0,13.0,5.0,5.0,0.0,,0.0,,,1
2010,201000000000000003067,1,17,1,170001,1.0,2010000000000548,,0,1,2,301,1,0,235,1,0,5,0,0,1,2,0,0,2,3,1,601,0,0,0,0,2,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,3.0,12.0,5.0,5.0,0.0,,0.0,,,1
2010,201000000000000003073,1,17,1,170001,1.0,2010000000000551,,0,1,1,101,0,0,235,1,0,5,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,1,1,1,21702,5,711,7111.0,235,1,17,0,0,4,410-01-001-0151,1,48,1.0,24.0,2.0,8.0,12857.0,12.0,,,,1
2010,201000000000000003078,1,17,1,170001,1.0,2010000000000552,,0,1,2,201,0,0,235,32,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,1,17,0,8,1,6,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,2.0,32.0,6.0,6.0,0.0,,2.0,2.0,0.0,1
2010,201000000000000003086,1,17,1,170001,1.0,2010000000000554,,0,1,1,101,0,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,1,81503,1,315,3150.0,235,1,17,0,0,4,410-01-001-0151,1,48,1.0,34.0,2.0,8.0,5143.0,50.0,,,,1
2010,201000000000000003089,1,17,1,170001,1.0,2010000000000554,,0,1,1,301,1,1,235,1,0,1,0,0,1,2,0,0,2,3,1,601,0,0,0,0,2,0,1,235,1,17,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,4.0,7.0,1.0,1.0,0.0,,,,,1
2010,201000000000000003101,1,17,1,170001,1.0,2010000000000557,,0,1,1,101,0,0,235,1,0,5,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,1,95103,1,465,4651.0,235,1,17,0,0,4,410-01-001-0151,1,48,1.0,36.0,3.0,9.0,2143.0,48.0,,,,1
2010,201000000000000003327,1,17,1,170001,1.0,2010000000000558,,0,1,2,301,1,0,235,1,0,5,0,0,1,2,0,0,2,3,2,601,0,0,0,0,18,0,0,235,1,17,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,4.0,6.0,0.0,0.0,0.0,,,,,1
2010,201000000000000003332,1,17,1,170001,1.0,2010000000000560,,0,1,1,101,0,0,235,1,0,7,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,1,1,3,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,1.0,27.0,1.0,7.0,0.0,,,,,1
2010,201000000000000003335,1,17,1,170001,1.0,2010000000000561,,0,1,1,101,0,0,235,14,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,18,0,1,235,1,17,0,8,1,9,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,1.0,64.0,0.0,0.0,0.0,,,,,1
2010,201000000000000003339,1,17,1,170001,1.0,2010000000000561,,0,1,2,201,0,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,2,0,2,235,1,17,0,8,1,9,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,5.0,50.0,3.0,3.0,0.0,,10.0,10.0,0.0,1
2010,201000000000000003348,1,17,1,170001,1.0,2010000000000563,,0,1,1,301,1,1,235,32,0,7,0,0,1,2,0,0,2,3,2,601,0,0,0,0,4,0,1,235,1,17,0,9,0,9,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,3.0,19.0,2.0,11.0,0.0,,,,,1
2010,201000000000000003349,1,17,1,170001,1.0,2010000000000563,,0,1,2,301,1,1,235,1,0,7,0,0,1,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,1,17,0,9,0,1,42101,1,311,3110.0,235,1,17,0,0,4,410-01-001-0151,1,48,4.0,19.0,3.0,3.0,3000.0,70.0,0.0,,,1
2010,201000000000000003352,1,17,1,170001,1.0,2010000000000563,,0,1,2,301,1,1,235,1,0,5,0,0,1,2,0,0,2,3,2,601,0,0,0,0,18,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,7.0,3.0,0.0,0.0,0.0,,,,,1
2010,201000000000000003355,1,17,1,170001,1.0,2010000000000564,,0,1,1,301,0,0,235,1,0,5,0,0,1,2,0,0,2,3,1,601,0,0,0,0,3,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,3.0,16.0,1.0,7.0,0.0,,,,,1
2010,201000000000000003358,1,17,1,170001,1.0,2010000000000565,,0,1,2,201,0,0,235,1,0,5,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,6,1,6,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,2.0,26.0,3.0,9.0,0.0,,1.0,1.0,0.0,1
2010,201000000000000003369,1,17,1,170001,1.0,2010000000000569,,0,1,1,101,0,0,235,9,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,4,0,1,235,1,17,0,8,1,1,84000,1,484,4840.0,235,1,17,0,0,4,410-01-001-0151,1,48,1.0,45.0,3.0,12.0,6000.0,48.0,,,,1
2010,201000000000000003370,1,17,1,170001,1.0,2010000000000569,,0,1,2,201,0,0,235,9,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,6,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,2.0,43.0,3.0,9.0,0.0,,2.0,2.0,0.0,1
2010,201000000000000003372,1,17,1,170001,1.0,2010000000000569,,0,1,1,301,1,1,235,1,0,1,0,0,1,2,0,0,2,3,1,601,0,0,0,0,0,0,0,235,1,17,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0151,1,48,4.0,9.0,,,0.0,,,,,1
2010,201000000000000003393,1,17,1,170001,1.0,2010000000000575,,0,1,1,101,0,0,235,22,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,1,97103,3,465,4651.0,235,1,17,0,0,4,410-01-001-0229,1,7,1.0,65.0,3.0,9.0,0.0,33.0,,,,1
2010,201000000000000003405,1,17,1,170001,1.0,2010000000000580,,0,3,2,301,1,1,235,13,0,1,0,0,26,2,0,0,2,3,1,601,0,0,0,0,2,0,1,235,1,17,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,3.0,10.0,3.0,3.0,0.0,,,,,1
2010,201000000000000003631,1,17,1,170001,1.0,2010000000000581,,0,3,2,201,0,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,6,1,1,31001,1,462,4620.0,235,1,17,0,0,4,410-01-001-0152,1,32,2.0,33.0,3.0,9.0,3200.0,46.0,3.0,3.0,0.0,1
2010,201000000000000003635,1,17,1,170001,1.0,2010000000000582,,0,3,1,101,0,0,235,24,0,1,0,0,26,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,1,26310,1,610,6119.0,235,1,17,0,0,4,410-01-001-0152,1,32,1.0,35.0,3.0,9.0,5143.0,48.0,,,,1
2010,201000000000000003638,1,17,1,170001,1.0,2010000000000582,,0,3,2,301,1,1,235,1,0,1,0,0,26,2,0,0,2,3,1,601,0,0,0,0,2,0,1,235,1,17,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,4.0,9.0,2.0,2.0,0.0,,,,,1
2010,201000000000000003643,1,17,1,170001,1.0,2010000000000583,,0,3,2,301,1,1,235,1,0,5,0,0,1,2,0,0,2,1,1,601,0,0,0,0,2,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,5.0,13.0,6.0,6.0,0.0,,0.0,,,1
2010,201000000000000003649,1,17,1,170001,1.0,2010000000000585,,0,3,1,101,0,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,1,26303,1,811,8112.0,235,1,17,0,0,4,410-01-001-0152,1,32,1.0,36.0,3.0,9.0,3800.0,48.0,,,,1
2010,201000000000000003652,1,17,1,170001,1.0,2010000000000586,,0,3,1,101,0,0,235,14,0,1,0,0,1,2,0,0,2,1,0,601,0,0,0,0,3,0,1,235,1,17,0,8,1,1,92305,1,315,3150.0,235,1,17,0,0,4,410-01-001-0152,1,32,1.0,36.0,3.0,9.0,2600.0,50.0,,,,1
2010,201000000000000003655,1,17,1,170001,1.0,2010000000000586,,0,3,2,301,1,1,235,1,0,1,0,0,1,2,0,0,2,1,1,601,0,0,0,0,3,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,4.0,14.0,2.0,8.0,0.0,,0.0,,,1
2010,201000000000000003656,1,17,1,170001,1.0,2010000000000586,,0,3,2,301,1,1,235,1,0,1,0,0,1,2,0,0,2,1,1,601,0,0,0,0,2,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,5.0,13.0,6.0,6.0,0.0,,0.0,,,1
2010,201000000000000003657,1,17,1,170001,1.0,2010000000000586,,0,3,1,301,1,1,235,1,0,1,0,0,1,2,0,0,2,1,1,601,0,0,0,0,2,0,0,235,1,17,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,6.0,7.0,1.0,1.0,0.0,,,,,1
2010,201000000000000003669,1,17,1,170001,1.0,2010000000000589,,0,3,2,301,1,1,235,1,0,1,0,0,1,2,0,0,2,3,1,601,0,0,0,0,2,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,4.0,14.0,2.0,2.0,0.0,,0.0,,,1
2010,201000000000000003673,1,17,1,170001,1.0,2010000000000590,,0,3,2,629,1,0,235,1,0,1,0,0,1,2,0,0,2,3,1,601,0,0,0,0,3,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,3.0,14.0,2.0,8.0,0.0,,0.0,,,1
2010,201000000000000003675,1,17,1,170001,1.0,2010000000000591,,0,3,1,101,0,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,1,82102,1,334,3340.0,235,1,17,0,0,4,410-01-001-0152,1,32,1.0,36.0,3.0,9.0,4286.0,62.0,,,,1
2010,201000000000000003676,1,17,1,170001,1.0,2010000000000591,,0,3,2,201,0,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,1,73401,1,315,3150.0,235,1,17,0,0,4,410-01-001-0152,1,32,2.0,35.0,3.0,9.0,3600.0,48.0,1.0,1.0,0.0,1
2010,201000000000000003683,1,17,1,170001,1.0,2010000000000593,,0,3,1,101,0,0,235,1,0,2,0,0,27,2,0,0,2,3,2,601,0,0,0,0,4,0,1,235,1,17,0,8,1,1,42101,1,465,4651.0,235,1,17,0,0,4,410-01-001-0152,1,32,1.0,41.0,3.0,12.0,8571.0,48.0,,,,1
2010,201000000000000003693,1,17,1,170001,1.0,2010000000000595,,0,3,1,101,0,0,235,1,0,1,0,0,1,2,0,0,2,1,2,601,0,0,0,0,2,0,1,235,1,17,0,8,1,1,71306,1,332,3320.0,235,1,17,0,0,4,410-01-001-0152,1,32,1.0,39.0,6.0,6.0,4286.0,55.0,,,,1
2010,201000000000000003701,1,17,1,170001,1.0,2010000000000596,,0,1,2,301,1,1,235,1,0,1,0,0,1,2,0,0,2,1,1,601,0,0,0,0,3,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,3.0,13.0,1.0,7.0,0.0,,0.0,,,1
2010,201000000000000003706,1,17,1,170001,1.0,2010000000000597,,0,3,2,201,0,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,6,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,2.0,34.0,2.0,8.0,0.0,,4.0,4.0,0.0,1
2010,201000000000000003942,1,17,1,170001,1.0,2010000000000598,,0,3,1,301,1,1,235,1,0,1,0,0,1,2,0,0,2,3,1,601,0,0,0,0,1,0,1,235,1,17,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,3.0,7.0,2.0,0.0,0.0,,,,,1
2010,201000000000000003947,1,17,1,170001,1.0,2010000000000599,,0,3,1,301,1,1,235,1,0,1,0,0,1,2,0,0,2,3,1,601,0,0,0,0,3,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,4.0,14.0,2.0,8.0,0.0,,,,,1
2010,201000000000000003954,1,17,1,170001,1.0,2010000000000600,,0,3,2,201,0,0,235,1,0,1,0,0,26,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,6,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,7.0,33.0,3.0,9.0,0.0,,3.0,3.0,0.0,1
2010,201000000000000003957,1,17,1,170001,1.0,2010000000000601,,0,3,2,301,1,0,235,1,0,1,0,0,1,2,0,0,2,3,1,601,0,0,0,0,2,0,1,235,1,17,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,3.0,8.0,1.0,1.0,0.0,,,,,1
2010,201000000000000003958,1,17,1,170001,1.0,2010000000000602,,0,3,1,101,0,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,4,0,1,235,1,17,0,1,1,1,82101,1,336,3360.0,235,1,17,0,0,4,410-01-001-0152,1,32,1.0,22.0,3.0,12.0,4286.0,70.0,,,,1
2010,201000000000000003963,1,17,1,170001,1.0,2010000000000603,,0,3,2,201,0,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,6,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,2.0,36.0,3.0,9.0,0.0,,4.0,4.0,0.0,1
2010,201000000000000003966,1,17,1,170001,1.0,2010000000000603,,0,3,1,301,1,1,235,1,0,1,0,0,1,2,0,0,2,3,1,601,0,0,0,0,2,0,1,235,1,17,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,5.0,8.0,2.0,2.0,0.0,,,,,1
2010,201000000000000003967,1,17,1,170001,1.0,2010000000000603,,0,3,2,301,1,1,235,1,0,1,0,0,1,2,0,0,2,3,1,601,0,0,0,0,1,0,0,235,1,0,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,6.0,6.0,3.0,0.0,0.0,,,,,1
2010,201000000000000003978,1,17,1,170001,1.0,2010000000000606,,0,8,1,101,0,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,1,17,0,8,1,1,72102,1,434,4340.0,235,1,17,0,0,4,410-01-001-0152,1,32,1.0,42.0,6.0,6.0,5143.0,48.0,,,,1
2010,201000000000000003982,1,17,1,170001,1.0,2010000000000606,,0,8,2,301,1,1,235,1,0,1,0,0,1,2,0,0,2,3,1,601,0,0,0,0,3,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,5.0,13.0,2.0,8.0,0.0,,0.0,,,1
2010,201000000000000003984,1,17,1,170001,1.0,2010000000000607,,0,1,2,201,0,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,6,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,2.0,37.0,3.0,9.0,0.0,,2.0,2.0,0.0,1
2010,201000000000000003991,1,17,1,170001,1.0,2010000000000609,,0,3,2,301,1,1,235,1,0,1,0,0,1,2,0,0,2,3,1,601,0,0,0,0,3,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,3.0,14.0,1.0,7.0,0.0,,0.0,,,1
2010,201000000000000003997,1,17,1,170001,1.0,2010000000000611,,0,3,1,101,0,0,235,32,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,1,17,0,8,1,9,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,1.0,63.0,6.0,6.0,0.0,,,,,1
2010,201000000000000004003,1,17,1,170001,1.0,2010000000000612,,0,3,2,301,1,1,235,1,0,1,0,0,1,2,0,0,2,3,1,601,0,0,0,0,2,0,1,235,1,17,0,9,0,4,0,0,999,,601,0,0,0,0,4,410-01-001-0152,1,32,4.0,12.0,5.0,5.0,0.0,,0.0,,,1
2010,201000000000000004018,1,17,1,170001,1.0,2010000000000615,,0,1,2,301,1,1,235,1,0,5,0,0,1,2,0,0,2,3,1,601,0,0,0,0,2,0,1,235,1,17,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0184,1,88,3.0,9.0,4.0,4.0,0.0,,,,,1
2010,201000000000000004023,1,17,1,170001,1.0,2010000000000616,,0,1,2,201,0,0,235,1,0,1,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,6,0,0,999,,601,0,0,0,0,4,410-01-001-0184,1,88,2.0,27.0,3.0,9.0,0.0,,3.0,3.0,0.0,1
2010,201000000000000004248,1,17,1,170001,1.0,2010000000000620,,0,1,1,301,1,1,235,1,0,1,0,0,1,2,0,0,2,3,1,601,0,0,0,0,2,0,1,235,1,17,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0184,1,88,4.0,7.0,1.0,1.0,0.0,,,,,1
2010,201000000000000004263,1,17,1,170001,1.0,2010000000000625,,0,1,1,101,0,0,235,1,0,5,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,1,1,71306,1,238,2382.0,235,1,17,0,0,4,410-01-001-0184,1,88,1.0,37.0,3.0,9.0,2143.0,48.0,,,,1
2010,201000000000000004265,1,17,1,170001,1.0,2010000000000625,,0,1,2,301,1,1,235,1,0,5,0,0,1,2,0,0,2,3,1,601,0,0,0,0,3,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,4,410-01-001-0184,1,88,3.0,14.0,2.0,8.0,0.0,,0.0,,,1
2010,201000000000000004267,1,17,1,170001,1.0,2010000000000625,,0,1,2,501,0,0,235,1,0,5,0,0,1,2,0,0,2,3,2,601,0,0,0,0,18,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,4,410-01-001-0184,1,88,5.0,3.0,0.0,0.0,0.0,,,,,1
2010,201000000000000004276,1,17,1,170001,1.0,2010000000000628,,0,1,2,101,0,0,235,1,0,5,0,0,1,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,1,17,0,8,0,1,96100,1,814,8140.0,235,1,17,0,0,4,410-01-001-0184,1,88,1.0,35.0,3.0,9.0,3429.0,32.0,4.0,4.0,0.0,1
2010,201000000000000006957,1,17,1,0,,2010000000000645,,0,1,2,623,0,0,235,14,0,5,0,0,1,2,0,0,2,3,2,601,0,0,0,0,2,0,2,235,14,622,0,1,1,6,0,0,999,,601,0,0,0,0,1,401-01-001-0001,21,30,4.0,24.0,3.0,3.0,0.0,,1.0,1.0,0.0,1
2010,201000000000000006984,1,17,1,0,,2010000000000651,,0,1,1,101,0,0,235,1,0,1,0,0,1,2,0,0,2,1,2,601,0,0,0,0,1,0,1,235,1,17,0,8,1,1,71201,5,238,2382.0,235,1,17,0,0,1,401-01-001-0001,21,30,1.0,37.0,3.0,0.0,6429.0,45.0,,,,1
2010,201000000000000007228,1,17,1,0,,2010000000000655,,0,1,1,301,1,1,235,1,0,5,0,0,1,2,0,0,2,1,1,601,0,0,0,0,2,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,1,401-01-001-0001,21,30,3.0,13.0,6.0,6.0,0.0,,,,,1
2010,201000000000000007230,1,17,1,0,,2010000000000655,,0,1,1,301,1,1,235,1,0,5,0,0,1,2,0,0,2,1,1,601,0,0,0,0,1,0,2,235,1,17,0,0,0,0,0,0,999,,601,0,0,0,0,1,401-01-001-0001,21,30,5.0,5.0,3.0,0.0,0.0,,,,,1
2010,201000000000000007239,1,17,1,0,,2010000000000657,,0,0,2,301,1,1,235,1,0,5,0,0,1,2,0,0,2,3,1,601,0,0,0,0,3,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,1,401-01-001-0001,21,30,4.0,13.0,1.0,7.0,0.0,,0.0,,,1
2010,201000000000000007251,1,17,1,0,,2010000000000660,,0,1,2,301,1,1,235,1,0,1,0,0,1,2,0,0,2,1,1,601,0,0,0,0,2,0,1,235,1,17,0,9,0,5,0,0,999,,601,0,0,0,0,1,401-01-001-0001,21,30,4.0,12.0,6.0,6.0,0.0,,,,,1
